id,date,score_home,score_away,home_formation,away_formation
6016,2011-12-21 00:00:00,0,2,4-2-2-2,4-2-3-1
6017,2011-12-21 00:00:00,0,0,5-4-1,4-2-3-1
6018,2011-12-21 00:00:00,1,0,4-2-3-1,4-2-3-1
6019,2011-08-14 00:00:00,2,2,4-2-3-1,4-2-3-1
6020,2011-08-14 00:00:00,1,0,4-2-3-1,4-1-2-2-1
6021,2011-08-14 00:00:00,0,1,4-1-2-2-1,4-2-3-1
6022,2011-08-13 00:00:00,1,1,4-1-2-2-1,4-2-3-1
6023,2011-08-13 00:00:00,1,1,4-2-2-2,4-1-2-3
6024,2011-08-13 00:00:00,1,1,4-2-3-1,4-2-3-1
6025,2011-08-13 00:00:00,1,0,4-2-2-2,4-2-1-3
6026,2011-08-13 00:00:00,1,2,4-4-2,4-4-2
6027,2011-08-13 00:00:00,2,0,4-1-2-2-1,4-2-2-2
6028,2011-08-13 00:00:00,0,0,4-3-3,4-4-2
6029,2012-01-14 00:00:00,2,1,4-2-3-1,4-2-2-2
6030,2012-01-14 00:00:00,2,1,5-3-2,4-1-2-2-1
6031,2012-01-14 00:00:00,1,0,4-1-2-2-1,4-2-3-1
6032,2012-01-14 00:00:00,0,2,4-2-3-1,4-2-3-1
6033,2012-01-14 00:00:00,3,1,4-2-3-1,4-1-2-2-1
6034,2012-01-15 00:00:00,2,0,4-2-3-1,4-1-2-2-1
6035,2012-01-14 00:00:00,1,0,4-2-3-1,4-2-3-1
6036,2012-01-14 00:00:00,2,2,5-4-1,4-2-2-2
6037,2012-01-14 00:00:00,3,1,4-1-2-2-1,4-2-3-1
6038,2012-01-14 00:00:00,1,0,4-2-2-2,4-2-3-1
6039,2012-01-28 00:00:00,1,3,4-2-3-1,5-4-1
6040,2012-01-28 00:00:00,0,1,4-1-2-2-1,4-1-2-2-1
6041,2012-01-29 00:00:00,0,0,4-2-3-1,3-4-3
6042,2012-01-28 00:00:00,3,0,4-1-2-2-1,4-1-2-2-1
6043,2012-01-28 00:00:00,1,1,4-2-2-2,4-2-3-1
6044,2012-01-28 00:00:00,3,1,4-2-2-2,4-2-3-1
6045,2012-01-28 00:00:00,0,1,4-1-2-2-1,4-2-3-1
6046,2012-01-29 00:00:00,1,2,4-2-3-1,4-2-3-1
6047,2012-01-28 00:00:00,1,0,4-1-2-2-1,4-1-2-2-1
6048,2012-01-29 00:00:00,1,2,4-2-2-2,4-2-3-1
6049,2012-02-04 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6050,2012-02-04 00:00:00,2,0,5-3-2,4-1-2-2-1
6051,2012-02-22 00:00:00,2,1,4-2-2-2,4-1-2-2-1
6052,2012-02-04 00:00:00,1,2,4-1-2-2-1,4-2-3-1
6053,2012-02-05 00:00:00,2,2,4-1-2-2-1,4-2-2-2
6054,2012-02-04 00:00:00,1,0,4-2-3-1,4-1-2-2-1
6055,2012-02-04 00:00:00,0,0,5-4-1,4-2-3-1
6056,2012-02-04 00:00:00,3,1,4-1-2-2-1,4-1-2-2-1
6057,2012-02-22 00:00:00,4,2,4-2-3-1,4-2-2-2
6058,2012-02-22 00:00:00,0,1,4-2-2-2,4-1-2-2-1
6059,2012-02-11 00:00:00,1,1,4-1-2-2-1,4-2-2-2
6060,2012-02-11 00:00:00,1,1,4-2-2-2,4-2-3-1
6061,2012-03-06 00:00:00,2,0,4-2-2-2,4-1-2-2-1
6062,2012-02-12 00:00:00,4,5,4-1-2-2-1,5-4-1
6063,2012-02-11 00:00:00,1,2,4-2-2-2,4-2-2-2
6064,2012-02-11 00:00:00,3,0,4-2-3-1,4-2-3-1
6065,2012-02-12 00:00:00,0,0,4-1-2-2-1,4-1-2-2-1
6066,2012-02-11 00:00:00,1,0,4-2-3-1,4-2-3-1
6067,2012-02-12 00:00:00,0,1,4-1-4-1,4-2-3-1
6068,2012-02-11 00:00:00,1,0,4-2-3-1,4-2-2-2
6069,2012-02-18 00:00:00,0,0,4-2-3-1,4-2-2-2
6070,2012-02-19 00:00:00,1,0,5-3-2,4-2-3-1
6071,2012-02-18 00:00:00,2,2,4-2-2-2,4-2-2-2
6072,2012-02-18 00:00:00,3,0,4-2-3-1,4-1-2-2-1
6073,2012-02-18 00:00:00,0,1,4-2-2-2,4-1-2-2-1
6074,2012-02-18 00:00:00,1,1,4-2-3-1,4-1-4-1
6075,2012-02-18 00:00:00,0,3,4-2-2-2,4-1-2-2-1
6076,2012-02-19 00:00:00,2,2,4-1-4-1,4-2-3-1
6077,2012-02-19 00:00:00,4,0,4-2-3-1,4-2-3-1
6078,2012-02-18 00:00:00,0,0,4-1-2-1-2,4-1-2-2-1
6079,2012-02-25 00:00:00,2,1,4-2-3-1,4-2-2-2
6080,2012-02-25 00:00:00,0,0,4-1-2-2-1,4-2-2-2
6081,2012-02-26 00:00:00,1,0,4-2-3-1,4-2-2-2
6082,2012-02-25 00:00:00,2,0,4-2-2-2,4-2-2-2
6083,2012-02-25 00:00:00,4,4,4-2-2-2,4-1-2-2-1
6084,2012-02-25 00:00:00,1,0,4-2-3-1,5-3-2
6085,2012-02-25 00:00:00,1,0,4-1-2-2-1,4-2-3-1
6086,2012-02-26 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6087,2012-02-26 00:00:00,2,0,4-1-2-2-1,4-2-2-2
6088,2012-02-25 00:00:00,2,0,4-2-3-1,4-2-2-2
6089,2012-03-03 00:00:00,1,2,5-3-2,5-3-2
6090,2012-03-04 00:00:00,0,0,4-2-3-1,4-1-2-2-1
6091,2012-03-03 00:00:00,1,1,4-2-3-1,4-2-3-1
6092,2012-03-03 00:00:00,2,2,4-1-2-2-1,4-1-2-2-1
6093,2012-03-04 00:00:00,0,2,4-2-2-2,4-2-3-1
6094,2012-03-03 00:00:00,0,1,4-2-2-2,4-2-3-1
6095,2012-03-03 00:00:00,2,0,4-2-3-1,4-2-2-2
6096,2012-03-04 00:00:00,4,1,4-2-3-1,4-2-3-1
6097,2012-03-03 00:00:00,0,2,4-2-3-1,4-2-2-2
6098,2012-03-03 00:00:00,1,1,4-1-2-2-1,4-1-2-2-1
6099,2012-03-09 00:00:00,1,0,4-2-3-1,4-1-2-2-1
6100,2012-03-10 00:00:00,0,2,3-2-3-2,5-4-1
6101,2012-03-11 00:00:00,1,2,4-2-3-1,4-2-3-1
6102,2012-03-10 00:00:00,2,3,4-2-3-1,4-2-3-1
6103,2012-03-10 00:00:00,2,1,4-2-3-1,4-2-3-1
6104,2012-03-11 00:00:00,3,0,4-2-3-1,4-2-3-1
6105,2012-03-10 00:00:00,1,1,4-1-2-2-1,4-1-2-2-1
6106,2012-03-11 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6107,2012-03-10 00:00:00,1,1,4-1-2-2-1,4-2-2-2
6108,2012-03-10 00:00:00,1,2,4-1-2-2-1,4-2-2-2
6109,2012-03-17 00:00:00,0,2,4-1-2-2-1,4-2-3-1
6110,2012-03-17 00:00:00,1,1,5-3-2,4-2-3-1
6111,2012-03-17 00:00:00,2,2,4-2-3-1,4-2-2-2
6112,2012-03-18 00:00:00,4,0,4-2-3-1,5-3-2
6113,2012-03-17 00:00:00,2,1,4-2-2-2,4-1-2-2-1
6114,2012-03-17 00:00:00,1,2,4-2-3-1,4-2-3-1
6115,2012-03-17 00:00:00,1,0,4-1-2-2-1,4-2-3-1
6116,2012-03-18 00:00:00,0,1,4-2-3-1,4-2-3-1
6117,2012-03-17 00:00:00,0,1,4-2-3-1,4-2-2-2
6118,2012-03-18 00:00:00,2,0,4-2-3-1,4-1-2-2-1
6119,2012-03-24 00:00:00,1,1,4-2-2-2,4-2-2-2
6120,2012-03-24 00:00:00,0,1,4-1-2-2-1,4-1-2-2-1
6121,2012-03-25 00:00:00,2,0,4-1-2-2-1,4-2-3-1
6122,2012-03-24 00:00:00,0,3,4-2-2-2,4-1-2-2-1
6123,2012-03-24 00:00:00,2,1,4-2-2-2,4-2-3-1
6124,2012-03-24 00:00:00,1,0,4-2-3-1,4-2-3-1
6125,2012-03-24 00:00:00,1,1,4-1-2-2-1,4-2-3-1
6126,2012-03-25 00:00:00,1,1,4-2-3-1,5-3-2
6127,2012-03-25 00:00:00,1,0,4-1-2-2-1,4-2-3-1
6128,2012-03-24 00:00:00,1,0,4-2-3-1,4-2-3-1
6129,2011-08-20 00:00:00,1,1,4-2-3-1,4-2-3-1
6130,2011-08-20 00:00:00,1,1,4-1-2-1-2,4-2-3-1
6131,2011-08-20 00:00:00,1,1,4-2-2-2,4-2-2-2
6132,2011-08-20 00:00:00,1,2,4-2-3-1,4-1-2-2-1
6133,2011-08-20 00:00:00,2,0,4-1-2-2-1,4-2-2-2
6134,2011-08-21 00:00:00,0,0,4-2-3-1,4-2-2-2
6135,2011-08-21 00:00:00,4,0,4-2-3-1,4-2-3-1
6136,2011-08-21 00:00:00,1,2,4-2-3-1,4-2-3-1
6137,2011-08-20 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6138,2011-08-21 00:00:00,2,1,4-2-3-1,4-1-2-2-1
6139,2012-03-31 00:00:00,2,0,4-2-3-1,4-1-2-2-1
6140,2012-03-31 00:00:00,1,1,3-2-3-2,4-2-3-1
6141,2012-04-01 00:00:00,0,0,4-2-3-1,4-2-2-2
6142,2012-04-01 00:00:00,2,1,4-2-3-1,4-1-2-2-1
6143,2012-03-31 00:00:00,0,1,4-2-2-2,4-2-2-2
6144,2012-04-11 00:00:00,1,3,4-1-2-2-1,4-1-2-2-1
6145,2012-03-31 00:00:00,2,1,4-1-2-2-1,4-1-2-2-1
6146,2012-04-01 00:00:00,1,1,4-2-3-1,4-2-2-2
6147,2012-03-31 00:00:00,2,3,4-2-2-2,5-3-2
6148,2012-03-31 00:00:00,2,1,4-2-3-1,4-2-3-1
6149,2012-04-07 00:00:00,1,1,4-2-3-1,4-2-3-1
6150,2012-04-07 00:00:00,3,1,4-2-3-1,4-2-3-1
6151,2012-04-08 00:00:00,1,0,4-2-2-2,5-4-1
6152,2012-04-07 00:00:00,0,2,4-1-2-2-1,4-1-2-2-1
6153,2012-04-07 00:00:00,1,3,4-2-2-2,4-2-3-1
6154,2012-04-07 00:00:00,2,1,4-2-2-2,4-2-3-1
6155,2012-04-07 00:00:00,2,1,4-2-3-1,4-2-3-1
6156,2012-04-08 00:00:00,2,0,4-1-2-2-1,4-2-2-2
6157,2012-04-08 00:00:00,2,1,4-1-2-2-1,4-2-3-1
6158,2012-04-07 00:00:00,2,0,4-2-3-1,4-1-2-2-1
6159,2012-04-15 00:00:00,1,1,4-2-3-1,4-2-3-1
6160,2012-04-15 00:00:00,4,1,4-2-3-1,4-2-3-1
6161,2012-04-15 00:00:00,2,1,4-2-2-2,4-2-3-1
6162,2012-04-18 00:00:00,1,1,4-2-3-1,4-2-3-1
6163,2012-04-15 00:00:00,2,2,4-2-3-1,3-2-3-2
6164,2012-04-16 00:00:00,3,1,4-2-3-1,4-1-2-2-1
6165,2012-04-15 00:00:00,2,1,4-2-2-2,4-1-2-2-1
6166,2012-04-15 00:00:00,1,0,4-1-2-2-1,4-1-2-2-1
6167,2012-04-18 00:00:00,3,0,4-1-2-2-1,4-2-2-2
6168,2012-04-15 00:00:00,0,3,4-2-3-1,4-2-2-2
6169,2012-04-22 00:00:00,0,0,4-2-3-1,4-1-2-2-1
6170,2012-04-21 00:00:00,2,1,4-2-2-2,4-2-3-1
6171,2012-04-21 00:00:00,0,1,4-2-3-1,4-2-3-1
6172,2012-04-21 00:00:00,1,4,4-2-3-1,4-1-2-2-1
6173,2012-04-21 00:00:00,0,2,4-2-3-1,4-1-2-2-1
6174,2012-04-21 00:00:00,2,1,4-2-2-2,4-1-2-2-1
6175,2012-04-22 00:00:00,3,2,4-2-2-2,4-2-2-2
6176,2012-04-21 00:00:00,1,0,4-2-3-1,4-1-2-2-1
6177,2012-04-21 00:00:00,1,0,4-1-2-2-1,4-2-3-1
6178,2012-04-22 00:00:00,6,1,4-1-2-2-1,4-2-3-1
6179,2012-04-29 00:00:00,4,0,4-2-3-1,4-2-2-2
6180,2012-05-10 00:00:00,1,3,4-2-3-1,4-2-3-1
6181,2012-04-29 00:00:00,2,1,4-2-3-1,4-1-2-2-1
6182,2012-04-27 00:00:00,2,1,4-2-2-2,4-1-2-2-1
6183,2012-04-29 00:00:00,1,1,4-1-2-2-1,4-2-3-1
6184,2012-04-29 00:00:00,3,1,4-2-3-1,4-2-3-1
6185,2012-04-29 00:00:00,1,0,4-2-2-2,4-2-3-1
6186,2012-04-29 00:00:00,0,3,4-2-3-1,4-2-3-1
6187,2012-04-27 00:00:00,0,1,4-1-2-2-1,4-2-3-1
6188,2012-04-29 00:00:00,2,0,4-2-3-1,4-2-3-1
6189,2012-05-02 00:00:00,2,1,4-1-2-2-1,4-2-3-1
6190,2012-05-02 00:00:00,2,0,3-2-3-2,4-2-3-1
6191,2012-05-02 00:00:00,0,0,4-2-3-1,4-1-2-2-1
6192,2012-05-02 00:00:00,1,0,4-2-3-1,4-2-2-2
6193,2012-05-03 00:00:00,0,2,4-2-3-1,4-2-3-1
6194,2012-05-02 00:00:00,4,1,4-2-3-1,4-1-2-2-1
6195,2012-05-02 00:00:00,1,0,4-2-3-1,4-1-2-2-1
6196,2012-05-01 00:00:00,2,2,4-2-3-1,4-2-2-2
6197,2012-05-02 00:00:00,0,1,5-4-1,4-1-2-2-1
6198,2012-05-02 00:00:00,2,0,4-1-2-2-1,4-1-2-2-1
6199,2012-05-07 00:00:00,2,4,4-1-2-2-1,5-3-2
6200,2012-05-06 00:00:00,2,1,4-2-3-1,4-2-3-1
6201,2012-05-07 00:00:00,3,0,4-1-2-2-1,5-4-1
6202,2012-05-07 00:00:00,0,0,4-2-2-2,4-2-3-1
6203,2012-05-06 00:00:00,1,1,4-2-3-1,4-2-3-1
6204,2012-05-07 00:00:00,0,2,4-2-3-1,4-2-3-1
6205,2012-05-07 00:00:00,0,0,4-1-2-2-1,4-1-2-2-1
6206,2012-05-07 00:00:00,1,0,4-2-3-1,4-2-2-2
6207,2012-05-07 00:00:00,0,0,4-1-2-2-1,4-1-2-2-1
6208,2012-05-06 00:00:00,3,4,4-1-2-2-1,4-1-2-2-1
6209,2012-05-13 00:00:00,1,1,4-2-3-1,4-2-3-1
6210,2012-05-13 00:00:00,1,0,4-2-2-2,4-2-2-2
6211,2012-05-13 00:00:00,1,0,4-2-3-1,4-2-3-1
6212,2012-05-13 00:00:00,1,3,4-2-2-2,4-2-3-1
6213,2012-05-13 00:00:00,1,1,4-2-3-1,4-2-3-1
6214,2012-05-13 00:00:00,3,0,4-1-2-2-1,4-2-3-1
6215,2012-05-13 00:00:00,1,0,4-2-3-1,4-1-2-2-1
6216,2012-05-13 00:00:00,3,2,4-1-2-2-1,4-1-2-2-1
6217,2012-05-13 00:00:00,1,1,4-1-2-2-1,4-2-3-1
6218,2012-05-13 00:00:00,3,0,4-1-2-2-1,4-1-2-2-1
6219,2012-05-20 00:00:00,1,2,4-2-3-1,4-2-3-1
6220,2012-05-20 00:00:00,0,1,4-2-3-1,4-2-3-1
6221,2012-05-20 00:00:00,4,1,4-2-3-1,4-1-2-2-1
6222,2012-05-20 00:00:00,1,2,4-2-2-2,4-1-2-2-1
6223,2012-05-20 00:00:00,3,4,4-2-3-1,4-1-2-2-1
6224,2012-05-20 00:00:00,5,0,4-2-3-1,4-2-2-2
6225,2012-05-20 00:00:00,2,3,4-2-3-1,5-3-2
6226,2012-05-20 00:00:00,1,0,4-2-3-1,4-2-3-1
6227,2012-05-20 00:00:00,0,2,4-1-2-2-1,4-1-2-2-1
6228,2012-05-20 00:00:00,3,1,4-1-2-2-1,4-2-2-2
6229,2011-08-27 00:00:00,4,1,4-2-3-1,4-1-2-2-1
6230,2011-08-27 00:00:00,0,1,4-2-3-1,4-1-2-2-1
6231,2011-08-28 00:00:00,3,2,4-1-2-2-1,4-2-3-1
6232,2011-08-27 00:00:00,2,1,4-2-2-2,4-2-2-2
6233,2011-08-27 00:00:00,2,1,4-2-2-2,4-2-3-1
6234,2011-08-27 00:00:00,0,0,4-2-3-1,4-2-2-2
6235,2011-08-28 00:00:00,3,2,4-1-2-2-1,4-2-3-1
6236,2011-08-28 00:00:00,2,1,4-2-2-2,4-2-2-2
6237,2011-08-28 00:00:00,1,3,4-2-3-1,4-2-2-2
6238,2011-08-27 00:00:00,1,2,4-1-2-2-1,4-2-3-1
6239,2011-09-10 00:00:00,3,1,4-2-3-1,4-2-3-1
6240,2011-09-10 00:00:00,0,0,4-1-2-1-2,4-2-3-1
6241,2011-09-10 00:00:00,0,1,4-2-3-1,4-2-3-1
6242,2011-09-10 00:00:00,1,2,4-2-3-1,4-2-2-2
6243,2011-09-10 00:00:00,0,1,4-2-3-1,4-2-3-1
6244,2011-09-11 00:00:00,1,0,4-2-3-1,4-2-3-1
6245,2011-09-11 00:00:00,0,0,4-1-2-2-1,4-2-3-1
6246,2011-09-11 00:00:00,1,0,4-2-3-1,4-2-2-2
6247,2011-09-10 00:00:00,1,3,4-2-3-1,4-1-2-2-1
6248,2011-09-10 00:00:00,1,1,4-1-2-1-2,4-2-2-2
6249,2011-09-17 00:00:00,1,1,4-2-3-1,4-2-2-2
6250,2011-09-17 00:00:00,2,2,4-2-3-1,4-2-3-1
6251,2011-09-18 00:00:00,2,2,4-2-3-1,4-2-3-1
6252,2011-09-17 00:00:00,2,2,4-1-2-2-1,4-2-3-1
6253,2011-09-17 00:00:00,3,0,4-2-2-2,4-4-2
6254,2011-09-18 00:00:00,2,0,4-2-3-1,4-2-3-1
6255,2011-09-17 00:00:00,3,0,4-1-2-1-2,4-2-3-1
6256,2011-09-18 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6257,2011-09-17 00:00:00,3,2,4-2-3-1,4-2-3-1
6258,2011-09-17 00:00:00,4,0,4-1-2-2-1,4-1-2-2-1
6259,2011-09-21 00:00:00,1,3,4-5-1,4-5-1
6260,2011-09-20 00:00:00,1,1,4-5-1,4-3-3
6261,2011-09-21 00:00:00,1,0,4-2-3-1,4-2-3-1
6262,2011-09-21 00:00:00,1,0,4-3-3,4-5-1
6263,2011-09-21 00:00:00,1,1,4-4-2,4-5-1
6264,2011-09-21 00:00:00,2,0,4-3-3,4-3-3
6265,2011-09-21 00:00:00,1,1,4-1-2-2-1,4-2-3-1
6266,2011-09-21 00:00:00,2,1,4-2-3-1,4-2-3-1
6267,2011-09-21 00:00:00,1,1,4-1-2-2-1,4-2-3-1
6268,2011-09-21 00:00:00,2,6,4-2-2-2,4-2-3-1
6269,2011-09-25 00:00:00,4,1,4-2-3-1,4-2-3-1
6270,2011-09-25 00:00:00,1,1,4-2-2-2,4-2-3-1
6271,2011-09-24 00:00:00,2,4,4-2-3-1,4-2-3-1
6272,2011-09-24 00:00:00,1,1,4-2-3-1,4-2-2-2
6273,2011-09-24 00:00:00,3,1,4-2-3-1,4-2-3-1
6274,2011-09-24 00:00:00,0,3,4-2-3-1,4-2-3-1
6275,2011-09-24 00:00:00,1,1,4-2-3-1,4-2-3-1
6276,2011-09-25 00:00:00,1,1,4-2-3-1,4-2-3-1
6277,2011-09-24 00:00:00,1,0,4-1-2-2-1,4-2-2-2
6278,2011-09-24 00:00:00,1,1,4-2-3-1,4-2-3-1
6279,2011-10-01 00:00:00,2,2,4-2-2-2,4-2-3-1
6280,2011-10-01 00:00:00,1,1,4-2-3-1,4-2-3-1
6281,2011-10-01 00:00:00,1,1,4-1-2-2-1,4-1-2-2-1
6282,2011-10-02 00:00:00,2,0,4-1-2-2-1,4-2-1-3
6283,2011-10-01 00:00:00,2,0,4-2-2-2,4-2-3-1
6284,2011-10-02 00:00:00,1,1,4-1-2-2-1,4-2-2-2
6285,2011-10-01 00:00:00,1,1,4-2-2-2,4-2-3-1
6286,2011-10-02 00:00:00,2,0,4-2-3-1,4-2-3-1
6287,2011-10-01 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6288,2011-10-01 00:00:00,3,0,4-2-3-1,4-1-2-2-1
6289,2012-08-10 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6290,2012-08-11 00:00:00,2,3,4-2-2-2,4-2-2-2
6291,2012-08-11 00:00:00,1,0,4-2-3-1,4-2-3-1
6292,2012-08-11 00:00:00,0,1,4-2-3-1,4-2-3-1
6293,2012-08-11 00:00:00,2,2,4-1-2-2-1,4-2-2-2
6294,2012-08-12 00:00:00,0,1,4-2-3-1,4-2-3-1
6295,2012-08-11 00:00:00,0,1,4-2-3-1,4-2-3-1
6296,2012-08-11 00:00:00,1,2,4-1-2-2-1,4-2-3-1
6297,2012-08-11 00:00:00,2,3,4-2-3-1,4-2-3-1
6298,2012-08-11 00:00:00,0,1,4-2-3-1,4-1-2-2-1
6299,2012-10-28 00:00:00,3,1,4-2-3-1,4-2-2-2
6300,2012-10-27 00:00:00,2,1,4-1-2-2-1,4-2-3-1
6301,2012-10-28 00:00:00,4,4,4-2-2-2,4-2-2-2
6302,2012-10-27 00:00:00,3,1,4-2-3-1,4-2-3-1
6303,2012-10-27 00:00:00,0,1,4-1-2-2-1,4-1-2-1-2
6304,2012-10-27 00:00:00,1,1,4-1-2-2-1,4-2-3-1
6305,2012-10-26 00:00:00,2,0,4-1-2-2-1,4-2-3-1
6306,2012-11-07 00:00:00,2,1,4-2-3-1,4-1-2-2-1
6307,2012-10-27 00:00:00,3,1,4-1-2-2-1,4-1-2-2-1
6308,2012-11-28 00:00:00,1,4,4-1-2-2-1,4-2-3-1
6309,2012-11-04 00:00:00,0,2,4-4-2,4-2-3-1
6310,2012-11-04 00:00:00,1,0,4-2-2-2,4-1-2-2-1
6311,2012-11-02 00:00:00,2,0,4-2-3-1,4-2-2-2
6312,2012-11-03 00:00:00,0,2,4-2-3-1,4-1-2-2-1
6313,2012-11-04 00:00:00,5,2,4-2-3-1,4-1-2-2-1
6314,2012-11-03 00:00:00,2,1,4-2-3-1,4-2-2-2
6315,2012-11-03 00:00:00,1,2,4-1-2-1-2,4-1-2-2-1
6316,2012-11-03 00:00:00,1,0,4-2-3-1,4-1-2-2-1
6317,2012-11-03 00:00:00,1,1,4-5-1,4-1-2-3
6318,2012-11-03 00:00:00,3,1,4-2-3-1,4-2-3-1
6319,2012-11-10 00:00:00,2,3,4-2-3-1,4-2-3-1
6320,2012-11-10 00:00:00,1,0,4-1-2-2-1,4-2-3-1
6321,2012-11-11 00:00:00,0,4,4-2-2-2,3-2-3-2
6322,2012-11-11 00:00:00,2,2,4-2-3-1,4-2-3-1
6323,2012-11-09 00:00:00,1,3,4-1-2-2-1,4-2-3-1
6324,2012-11-10 00:00:00,1,2,4-2-3-1,4-2-3-1
6325,2012-11-10 00:00:00,2,0,4-1-2-2-1,4-1-2-2-1
6326,2012-11-11 00:00:00,1,1,4-2-3-1,4-2-3-1
6327,2012-11-10 00:00:00,2,4,4-1-2-2-1,4-2-2-2
6328,2012-11-11 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6329,2012-11-17 00:00:00,0,1,4-2-2-2,4-2-3-1
6330,2012-11-17 00:00:00,3,0,4-2-3-1,4-2-3-1
6331,2012-11-17 00:00:00,2,2,4-2-2-2,4-1-2-2-1
6332,2012-11-16 00:00:00,2,0,4-2-2-2,4-1-2-2-1
6333,2012-11-18 00:00:00,3,0,4-2-3-1,4-1-2-2-1
6334,2012-11-18 00:00:00,1,0,4-2-3-1,4-2-3-1
6335,2012-11-17 00:00:00,1,2,4-1-2-1-2,4-2-3-1
6336,2012-11-17 00:00:00,3,3,4-2-3-1,4-2-2-2
6337,2012-11-17 00:00:00,1,1,4-2-2-2,4-2-2-2
6338,2012-11-18 00:00:00,1,0,4-1-2-1-2,4-2-3-1
6339,2012-11-24 00:00:00,2,1,4-2-3-1,4-2-3-1
6340,2012-11-25 00:00:00,1,0,4-2-3-1,5-3-2
6341,2012-11-24 00:00:00,1,1,4-2-2-2,4-2-2-2
6342,2012-11-24 00:00:00,4,0,4-1-2-1-2,4-1-2-2-1
6343,2012-11-24 00:00:00,0,0,4-2-3-1,4-2-3-1
6344,2012-11-24 00:00:00,0,1,4-2-3-1,4-2-2-2
6345,2012-11-23 00:00:00,1,0,4-3-3,4-2-3-1
6346,2012-11-24 00:00:00,0,1,4-2-3-1,4-2-3-1
6347,2012-11-25 00:00:00,3,0,4-1-2-2-1,4-1-2-1-2
6348,2012-11-25 00:00:00,1,0,4-1-2-2-1,4-1-2-2-1
6349,2012-11-30 00:00:00,0,0,4-2-2-2,4-2-3-1
6350,2012-12-01 00:00:00,2,2,5-3-2,4-2-3-1
6351,2012-12-02 00:00:00,1,2,4-2-3-1,4-2-3-1
6352,2012-12-01 00:00:00,1,1,4-2-2-2,4-1-2-2-1
6353,2012-12-01 00:00:00,0,0,4-2-3-1,4-2-2-2
6354,2012-12-02 00:00:00,1,0,4-2-2-2,4-2-3-1
6355,2012-12-01 00:00:00,1,0,4-2-3-1,4-2-3-1
6356,2012-12-01 00:00:00,2,1,4-1-2-2-1,4-1-2-2-1
6357,2012-12-02 00:00:00,2,3,4-2-3-1,4-2-3-1
6358,2012-12-01 00:00:00,1,0,4-2-3-1,4-2-3-1
6359,2012-12-09 00:00:00,0,3,4-2-3-1,4-2-2-2
6360,2012-12-08 00:00:00,3,0,4-2-3-1,4-2-3-1
6361,2012-12-08 00:00:00,1,1,4-2-2-2,4-2-2-2
6362,2012-12-08 00:00:00,4,0,4-2-2-2,4-1-2-2-1
6363,2012-12-09 00:00:00,0,0,4-1-2-2-1,5-3-2
6364,2012-12-08 00:00:00,2,2,4-2-3-1,4-1-2-2-1
6365,2012-12-09 00:00:00,0,1,4-1-2-2-1,4-2-3-1
6366,2012-12-08 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6367,2012-12-07 00:00:00,0,0,4-2-3-1,4-2-3-1
6368,2012-12-08 00:00:00,1,1,4-2-3-1,4-2-3-1
6369,2012-12-12 00:00:00,2,0,4-2-3-1,4-1-2-2-1
6370,2012-12-12 00:00:00,1,2,4-2-2-2,4-2-3-1
6371,2012-12-13 00:00:00,0,0,4-2-2-2,4-1-2-2-1
6372,2012-12-12 00:00:00,1,2,4-2-3-1,4-2-3-1
6373,2012-12-12 00:00:00,2,0,4-2-2-2,4-2-3-1
6374,2012-12-11 00:00:00,2,0,4-1-2-2-1,4-1-2-2-1
6375,2012-12-12 00:00:00,2,0,4-1-2-2-1,4-2-3-1
6376,2012-12-12 00:00:00,1,1,4-1-2-2-1,4-2-3-1
6377,2012-12-11 00:00:00,1,0,4-1-2-2-1,4-1-2-2-1
6378,2012-12-11 00:00:00,0,4,4-2-3-1,4-2-2-2
6379,2012-12-15 00:00:00,4,0,4-2-3-1,4-2-3-1
6380,2012-12-16 00:00:00,1,1,5-3-2,5-3-2
6381,2012-12-15 00:00:00,3,2,4-2-3-1,4-2-2-2
6382,2012-12-15 00:00:00,1,1,4-2-3-1,4-1-2-2-1
6383,2012-12-14 00:00:00,2,0,4-2-3-1,4-2-2-2
6384,2012-12-16 00:00:00,0,2,4-1-2-2-1,4-2-2-2
6385,2012-12-15 00:00:00,1,2,4-2-3-1,4-1-2-2-1
6386,2012-12-15 00:00:00,0,1,4-1-2-2-1,4-2-3-1
6387,2012-12-15 00:00:00,3,2,4-2-3-1,4-2-3-1
6388,2012-12-16 00:00:00,1,0,4-2-2-2,5-3-2
6389,2012-12-22 00:00:00,2,4,4-2-3-1,4-2-3-1
6390,2012-12-22 00:00:00,4,2,4-2-3-1,5-4-1
6391,2012-12-22 00:00:00,0,0,4-1-2-1-2,4-2-3-1
6392,2012-12-21 00:00:00,0,3,5-3-2,4-2-2-2
6393,2012-12-22 00:00:00,4,1,4-2-3-1,4-2-3-1
6394,2012-12-22 00:00:00,2,2,4-2-2-2,4-1-2-2-1
